id,year,GB_pct,FB_pct,LD_pct,HR_FB_pct,BIP
andej005,2024,0.3819444444444444,0.3680555555555556,0.25,0.0,144.0
anden001,2019,0.31451612903225806,0.3870967741935484,0.29838709677419356,0.0,124.0
anden001,2020,0.21428571428571427,0.6428571428571429,0.14285714285714285,0.0,28.0
anden001,2021,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,18.0
anden001,2023,0.41935483870967744,0.3118279569892473,0.26881720430107525,0.0,93.0
anden001,2024,0.4215686274509804,0.29411764705882354,0.28431372549019607,0.0,102.0
anden001,2025,0.37777777777777777,0.35555555555555557,0.26666666666666666,0.0,45.0
andes002,2019,0.4383561643835616,0.2910958904109589,0.2705479452054795,0.0,292.0
andes002,2020,0.4117647058823529,0.2647058823529412,0.3235294117647059,0.0,34.0
andes002,2021,0.4367816091954023,0.3333333333333333,0.22988505747126436,0.0,87.0
andes002,2022,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,7.0
andes002,2024,0.37681159420289856,0.2608695652173913,0.36231884057971014,0.0,69.0
andes002,2025,0.37142857142857144,0.37142857142857144,0.2571428571428571,0.0,35.0
andet002,2016,0.5337423312883436,0.2607361963190184,0.20552147239263804,0.0,326.0
andet002,2017,0.4692982456140351,0.2982456140350877,0.2324561403508772,0.0,228.0
andet002,2018,0.39029535864978904,0.36075949367088606,0.2489451476793249,0.005847953216374269,474.0
andet002,2019,0.48333333333333334,0.25,0.26666666666666666,0.0,60.0
andet002,2020,0.30386740331491713,0.34806629834254144,0.34806629834254144,0.0,181.0
andet002,2021,0.3786008230452675,0.3497942386831276,0.2716049382716049,0.0,486.0
andet002,2022,0.41420118343195267,0.3609467455621302,0.22485207100591717,0.0,507.0
andet002,2023,0.3188405797101449,0.3961352657004831,0.28502415458937197,0.0,414.0
andet002,2024,0.3965183752417795,0.3597678916827853,0.2437137330754352,0.005376344086021506,517.0
andet002,2025,0.31527093596059114,0.41133004926108374,0.2733990147783251,0.0,406.0
andet003,2018,0.5789473684210527,0.07894736842105263,0.34210526315789475,0.0,38.0
andet003,2019,0.5733333333333334,0.22666666666666666,0.2,0.0,75.0
andet003,2021,0.7222222222222222,0.16666666666666666,0.1111111111111111,0.0,18.0
andrc002,2023,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.0,13.0
andrm001,2015,0.504950495049505,0.3217821782178218,0.17326732673267325,0.0,202.0
andrm001,2016,0.45231607629427795,0.3651226158038147,0.18256130790190736,0.0,367.0
andrm001,2017,0.4777327935222672,0.3076923076923077,0.2145748987854251,0.0,247.0
andrm001,2018,0.5233644859813084,0.26635514018691586,0.2102803738317757,0.0,214.0
andrm001,2019,0.5291005291005291,0.2698412698412698,0.20105820105820105,0.0,189.0
andrm001,2020,0.4868421052631579,0.32894736842105265,0.18421052631578946,0.0,76.0
andrm001,2021,0.4589041095890411,0.273972602739726,0.2671232876712329,0.0,146.0
andrm001,2024,0.5625,0.25,0.1875,0.0,16.0
antod001,2016,0.25,0.5,0.25,0.0,8.0
antot001,2020,0.5135135135135135,0.35135135135135137,0.13513513513513514,0.0,74.0
antot001,2021,0.4925373134328358,0.2835820895522388,0.22388059701492538,0.0,67.0
antot001,2023,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,12.0
antot001,2024,0.4,0.2,0.4,0.0,5.0
aokin001,2017,0.25,0.25,0.5,0.0,4.0
appem001,2022,0.5151515151515151,0.2727272727272727,0.21212121212121213,0.0,33.0
aquij001,2016,0.0,0.6,0.4,0.0,5.0
aquij001,2017,0.48717948717948717,0.38461538461538464,0.1282051282051282,0.0,39.0
aranv001,2017,0.4583333333333333,0.375,0.16666666666666666,0.0,24.0
aranv001,2018,0.41139240506329117,0.3924050632911392,0.1962025316455696,0.0,158.0
aranv001,2019,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6.0
aranv001,2022,0.5454545454545454,0.24793388429752067,0.2066115702479339,0.0,121.0
araue001,2015,0.5,0.30434782608695654,0.1956521739130435,0.0,92.0
araue001,2016,0.4177215189873418,0.3924050632911392,0.189873417721519,0.0,79.0
arauj001,2021,0.0,0.6,0.4,0.0,5.0
araup001,2018,0.4027777777777778,0.4305555555555556,0.16666666666666666,0.0,72.0
araup001,2019,1.0,0.0,0.0,,2.0
archc001,2015,0.4779270633397313,0.31861804222648754,0.2034548944337812,0.006024096385542169,521.0
archc001,2016,0.5069306930693069,0.31287128712871287,0.1801980198019802,0.0,505.0
archc001,2017,0.4418145956607495,0.33136094674556216,0.22682445759368836,0.0,507.0
archc001,2018,0.465,0.3025,0.2325,0.008264462809917356,400.0
archc001,2019,0.4083044982698962,0.34256055363321797,0.2491349480968858,0.0,289.0
